session_id,user_id,session_start,session_end,source,medium,device_category
session_4002,278,2021-01-26 13:02:06,2022-09-16 02:05:13,google,cpc,tablet
session_4003,306,2023-05-06 01:01:21,2023-05-06 02:51:21,social,referral,desktop
session_4004,63,2023-06-17 18:45:14,2023-06-17 21:08:14,social,cpc,mobile
session_4005,209,2023-05-09 20:08:53,2023-05-09 20:44:53,bing,organic,desktop
session_4006,491,2022-10-18 10:17:04,2023-10-06 21:50:26,google,referral,desktop
session_4007,304,2021-09-21 11:44:06,2021-09-21 13:47:06,social,email,mobile
session_4008,127,2022-06-21 00:58:02,2023-10-28 15:21:29,bing,referral,mobile
session_4009,377,2023-08-15 02:11:57,2023-08-15 02:37:57,google,email,mobile
session_4010,14,2021-08-20 17:37:27,2021-09-20 15:49:06,bing,organic,desktop
session_4011,107,2022-03-23 19:01:13,2022-12-22 16:26:37,bing,email,mobile
session_4012,337,2023-06-12 13:45:03,2023-06-12 16:14:03,direct,organic,desktop
session_4013,240,2022-12-02 18:47:18,2022-12-02 20:17:18,google,email,desktop
session_4014,358,2023-12-09 01:09:04,2023-12-09 03:46:04,direct,organic,tablet
session_4015,363,2023-07-27 06:28:39,2023-07-27 06:37:39,google,cpc,mobile
session_4016,108,2022-03-18 01:16:53,2023-11-27 00:16:20,google,organic,desktop
session_4017,298,2021-07-02 05:47:37,2021-12-25 04:36:40,direct,cpc,mobile
session_4018,440,2022-04-26 01:33:34,2022-04-26 03:57:34,bing,organic,mobile
session_4019,313,2021-04-26 00:08:51,2022-12-25 10:58:36,social,cpc,tablet
session_4020,228,2023-08-10 05:47:17,2023-11-09 22:21:16,direct,email,mobile
session_4021,420,2022-02-12 17:12:11,2022-08-26 20:26:43,direct,organic,desktop
session_4022,397,2021-04-08 08:13:48,2021-04-08 08:38:48,direct,organic,mobile
session_4023,148,2023-08-24 09:41:13,2023-08-24 12:15:13,direct,referral,mobile
session_4024,376,2021-02-03 00:52:59,2022-11-04 06:20:23,social,organic,mobile
session_4025,310,2023-08-14 16:56:59,2023-08-14 19:19:59,direct,email,desktop
session_4026,474,2022-10-28 13:54:57,2022-10-28 16:43:57,direct,cpc,desktop
session_4027,73,2023-04-01 05:05:04,2023-04-01 05:44:04,direct,referral,mobile
session_4028,255,2022-07-18 01:44:01,2023-03-19 20:24:46,google,referral,tablet
session_4029,270,2023-03-07 17:07:50,2023-10-22 16:36:18,google,cpc,desktop
session_4030,207,2021-01-23 14:59:12,2022-01-25 16:48:30,social,referral,desktop
session_4031,294,2021-07-18 11:32:53,2021-07-18 12:44:53,google,referral,tablet
session_4032,176,2021-04-05 08:48:53,2023-02-15 01:54:13,direct,organic,desktop
session_4033,355,2023-08-14 18:36:05,2023-08-14 19:32:05,google,referral,tablet
session_4034,267,2021-06-28 04:38:14,2021-07-11 17:41:12,bing,organic,tablet
session_4035,74,2022-12-14 05:19:09,2022-12-23 05:14:13,bing,email,desktop
session_4036,441,2021-04-09 10:28:59,2021-04-09 12:48:59,social,referral,mobile
session_4037,141,2021-12-21 19:15:04,2023-08-14 03:05:46,bing,organic,tablet
session_4038,361,2021-10-24 14:45:07,2023-04-02 19:38:33,google,referral,tablet
session_4039,416,2022-11-28 03:57:14,2022-11-28 05:38:14,social,organic,desktop
session_4040,180,2021-05-23 05:37:04,2022-10-20 19:44:28,google,email,desktop
session_4041,58,2023-09-12 08:59:45,2023-09-12 10:00:45,direct,referral,desktop
session_4042,433,2023-02-27 14:04:11,2023-02-27 14:27:11,direct,cpc,mobile
session_4043,391,2023-10-14 01:03:36,2023-10-14 03:11:36,bing,cpc,tablet
session_4044,219,2022-04-19 10:21:09,2022-09-22 00:33:53,google,cpc,desktop
session_4045,342,2022-01-30 10:42:49,2023-09-08 04:25:08,bing,organic,tablet
session_4046,410,2021-09-09 17:47:25,2022-04-08 16:29:32,direct,email,tablet
session_4047,285,2023-11-03 00:22:59,2023-11-03 02:34:59,bing,organic,mobile
session_4048,339,2023-03-10 19:31:40,2023-07-17 15:29:12,bing,email,tablet
session_4049,108,2021-02-09 22:38:44,2021-04-30 16:20:27,google,referral,desktop
session_4050,317,2021-04-11 15:34:30,2022-11-11 09:58:22,bing,cpc,tablet
session_4051,108,2021-12-21 08:46:13,2022-06-07 03:31:13,bing,referral,tablet
session_4052,65,2022-11-07 09:13:01,2023-02-05 10:52:37,bing,referral,tablet
session_4053,96,2021-03-01 22:09:28,2021-10-29 17:02:31,social,email,tablet
session_4054,150,2023-05-28 05:35:41,2023-05-28 07:48:41,google,cpc,mobile
session_4055,63,2021-01-13 04:32:06,2021-07-28 23:17:46,social,email,desktop
session_4056,386,2023-09-14 20:43:42,2023-09-14 21:09:42,social,email,tablet
session_4057,86,2021-08-03 00:18:53,2021-08-03 02:05:53,direct,email,tablet
session_4058,401,2022-06-25 13:03:02,2022-06-25 15:04:02,bing,email,tablet
session_4059,371,2022-09-19 23:14:56,2022-09-20 01:15:56,direct,referral,mobile
session_4060,219,2023-03-21 17:27:06,2023-03-21 19:27:06,google,cpc,mobile
session_4061,385,2021-11-22 08:59:22,2021-12-23 22:39:09,google,referral,tablet
session_4062,29,2023-05-10 09:51:56,2023-05-10 10:24:56,social,cpc,desktop
session_4063,211,2023-08-17 10:39:03,2023-08-17 11:59:03,bing,email,mobile
session_4064,185,2023-01-17 12:27:16,2023-03-10 17:51:42,bing,organic,tablet
session_4065,267,2023-12-22 00:13:51,2023-12-22 02:17:51,bing,cpc,desktop
session_4066,294,2022-02-20 08:02:48,2023-05-22 13:44:02,social,cpc,desktop
session_4067,134,2021-12-17 11:51:23,2021-12-17 11:56:23,social,referral,tablet
session_4068,454,2023-09-09 10:49:57,2023-11-27 11:27:08,google,email,tablet
session_4069,492,2022-10-15 13:48:17,2023-05-30 00:41:36,direct,cpc,mobile
session_4070,481,2021-08-03 17:49:03,2022-09-21 17:23:51,social,cpc,tablet
session_4071,364,2021-06-12 20:25:05,2023-03-07 12:44:31,bing,email,mobile
session_4072,51,2023-03-13 20:52:32,2023-03-13 22:12:32,bing,organic,desktop
session_4073,397,2022-02-07 13:08:10,2023-07-13 14:51:28,bing,cpc,tablet
session_4074,196,2023-05-17 00:28:10,2023-12-12 12:36:36,social,cpc,tablet
session_4075,88,2021-03-08 02:18:05,2022-01-25 05:25:09,social,cpc,desktop
session_4076,373,2022-01-03 12:26:32,2022-01-03 13:30:32,social,email,desktop
session_4077,491,2023-10-13 01:34:08,2023-11-16 12:10:58,direct,referral,mobile
session_4078,300,2021-06-06 20:05:21,2021-10-17 21:46:11,social,referral,mobile
session_4079,146,2021-09-16 16:17:15,2022-10-29 01:39:02,social,referral,desktop
session_4080,295,2023-02-01 15:07:03,2023-06-10 03:38:05,direct,email,tablet
session_4081,206,2021-08-21 18:08:51,2022-02-27 08:01:03,google,organic,mobile
session_4082,305,2023-04-24 14:18:09,2023-10-20 21:11:05,google,referral,desktop
session_4083,112,2023-03-21 19:33:46,2023-03-21 22:24:46,bing,organic,tablet
session_4084,339,2022-10-08 12:24:03,2022-10-08 15:02:03,direct,cpc,tablet
session_4085,283,2021-09-17 09:36:40,2021-12-17 16:09:19,bing,referral,tablet
session_4086,146,2021-12-07 10:47:54,2023-01-31 20:25:06,social,cpc,desktop
session_4087,419,2022-07-04 14:48:21,2022-07-04 17:22:21,bing,email,mobile
session_4088,311,2021-12-18 08:17:56,2023-11-06 02:22:24,direct,organic,mobile
session_4089,184,2023-01-31 08:53:39,2023-01-31 11:08:39,bing,referral,tablet
session_4090,214,2021-03-13 12:45:37,2021-05-17 14:46:01,google,referral,tablet
session_4091,315,2022-06-25 01:22:15,2022-10-28 23:02:17,google,organic,tablet
session_4092,254,2022-05-01 02:41:31,2022-12-11 11:36:17,social,referral,desktop
session_4093,264,2021-03-22 05:06:56,2023-01-15 19:43:18,google,cpc,desktop
session_4094,250,2022-03-02 07:27:53,2023-04-01 05:19:56,direct,referral,tablet
session_4095,39,2021-01-01 00:06:34,2021-08-30 07:05:40,direct,email,mobile
session_4096,85,2021-01-14 22:52:59,2022-02-04 17:59:58,bing,referral,tablet
session_4097,113,2021-11-16 18:54:03,2023-10-05 00:05:14,social,referral,desktop
session_4098,353,2022-09-08 08:33:57,2023-02-10 03:33:22,bing,email,mobile
session_4099,151,2022-10-16 21:17:37,2022-10-16 21:20:37,bing,referral,mobile
session_4100,21,2023-12-25 04:11:24,2023-12-25 06:06:24,social,organic,mobile
session_4101,396,2021-12-06 02:28:16,2021-12-06 04:02:16,bing,referral,tablet
session_4102,373,2023-03-19 14:04:19,2023-04-08 06:15:23,social,email,tablet
session_4103,211,2023-07-29 07:36:22,2023-07-29 09:24:22,google,email,mobile
session_4104,382,2021-07-09 09:00:49,2022-10-15 06:46:13,google,organic,desktop
session_4105,12,2023-01-20 21:59:52,2023-03-10 14:54:09,direct,referral,mobile
session_4106,133,2021-09-22 22:48:49,2023-04-04 05:19:02,google,organic,desktop
session_4107,187,2022-09-08 18:04:15,2022-09-08 19:47:15,direct,referral,tablet
session_4108,336,2022-05-05 16:29:00,2022-09-21 19:57:58,google,cpc,tablet
session_4109,238,2022-08-03 21:34:19,2023-01-20 18:47:08,social,email,mobile
session_4110,326,2023-01-06 18:07:44,2023-01-06 19:41:44,bing,referral,desktop
session_4111,469,2022-05-05 04:52:39,2022-05-05 05:04:39,social,organic,desktop
session_4112,54,2021-08-27 07:44:06,2023-04-25 15:32:20,social,cpc,tablet
session_4113,495,2023-05-25 19:41:51,2023-05-25 21:53:51,bing,cpc,tablet
session_4114,362,2023-11-23 23:56:30,2023-11-24 01:12:30,bing,cpc,mobile
session_4115,21,2022-11-11 16:53:24,2023-02-11 07:30:57,direct,cpc,mobile
session_4116,342,2023-08-23 14:41:25,2023-08-23 15:29:25,social,organic,tablet
session_4117,391,2021-10-22 06:38:56,2021-10-22 09:29:56,google,email,tablet
session_4118,180,2022-05-04 23:33:10,2023-06-17 09:39:03,bing,cpc,desktop
session_4119,181,2023-07-20 06:10:47,2023-07-20 08:28:47,google,organic,tablet
session_4120,284,2021-07-10 11:58:23,2023-06-11 13:37:37,google,email,tablet
session_4121,51,2023-08-15 00:50:53,2023-08-15 01:08:53,social,referral,desktop
session_4122,38,2023-12-19 01:55:48,2023-12-19 03:56:48,bing,referral,mobile
session_4123,212,2023-03-31 10:05:14,2023-03-31 12:47:14,direct,email,tablet
session_4124,115,2021-10-23 11:36:41,2022-11-12 10:56:10,social,referral,tablet
session_4125,491,2021-10-21 00:53:28,2021-10-21 02:10:28,google,cpc,mobile
session_4126,244,2022-01-17 03:39:27,2022-11-23 08:38:22,bing,cpc,mobile
session_4127,121,2022-03-20 08:12:27,2022-03-20 08:55:27,social,email,desktop
session_4128,217,2023-11-10 12:17:25,2023-11-10 13:34:25,google,cpc,desktop
session_4129,259,2021-10-09 02:34:37,2021-12-09 21:51:07,bing,referral,desktop
session_4130,46,2023-12-20 02:16:06,2023-12-20 03:38:06,bing,email,tablet
session_4131,482,2023-10-28 13:54:19,2023-10-28 16:52:19,google,cpc,mobile
session_4132,40,2022-05-03 16:38:29,2022-05-03 16:40:29,google,cpc,mobile
session_4133,394,2023-02-18 14:20:00,2023-11-14 07:09:06,bing,referral,desktop
session_4134,187,2022-07-07 03:58:59,2022-07-07 05:20:59,google,organic,desktop
session_4135,195,2023-06-25 11:15:27,2023-06-25 13:09:27,social,referral,desktop
session_4136,115,2022-10-10 17:36:34,2022-10-10 17:43:34,direct,organic,mobile
session_4137,156,2023-08-24 12:02:32,2023-12-06 17:45:36,bing,organic,tablet
session_4138,31,2022-02-23 22:06:39,2022-02-23 22:21:39,google,organic,mobile
session_4139,422,2023-12-15 15:17:18,2023-12-15 15:19:18,social,email,desktop
session_4140,149,2022-09-26 21:40:07,2022-09-26 22:34:07,direct,organic,desktop
session_4141,209,2022-05-04 13:27:02,2023-06-10 16:09:33,social,email,desktop
session_4142,469,2023-11-15 16:55:54,2023-11-15 17:55:54,google,email,desktop
session_4143,475,2023-05-21 02:41:11,2023-12-23 12:44:58,social,referral,desktop
session_4144,461,2023-02-05 14:08:32,2023-02-05 15:07:32,bing,email,desktop
session_4145,27,2023-02-28 13:45:27,2023-02-28 16:11:27,google,organic,mobile
session_4146,235,2022-06-11 14:34:29,2023-05-25 11:42:52,direct,cpc,desktop
session_4147,181,2022-05-28 04:38:45,2022-05-28 07:27:45,social,cpc,desktop
session_4148,19,2021-03-11 20:30:21,2021-03-11 22:35:21,direct,referral,desktop
session_4149,228,2023-07-14 00:28:26,2023-07-14 02:47:26,bing,email,tablet
session_4150,337,2021-01-02 17:25:23,2021-09-16 13:46:07,google,organic,tablet
session_4151,309,2021-10-08 12:54:04,2021-10-08 15:52:04,direct,referral,desktop
session_4152,460,2022-04-05 02:36:19,2022-04-05 04:40:19,bing,email,mobile
session_4153,402,2023-01-23 01:03:02,2023-05-06 17:34:34,google,referral,mobile
session_4154,218,2022-11-17 13:05:10,2022-11-17 15:52:10,social,referral,desktop
session_4155,38,2022-12-26 04:38:24,2023-05-22 06:54:11,social,organic,desktop
session_4156,206,2021-06-15 03:41:53,2021-06-15 03:47:53,social,email,tablet
session_4157,366,2022-08-02 11:26:34,2022-08-02 14:24:34,google,referral,mobile
session_4158,181,2022-07-02 14:26:43,2022-07-02 16:07:43,google,email,tablet
session_4159,429,2021-08-11 06:04:50,2023-03-23 18:17:04,bing,cpc,desktop
session_4160,340,2021-07-27 14:25:55,2022-11-02 01:31:52,google,email,desktop
session_4161,383,2021-03-31 15:55:17,2023-01-21 03:23:00,bing,cpc,mobile
session_4162,479,2022-04-05 23:30:05,2022-10-09 02:43:24,bing,referral,desktop
session_4163,44,2021-09-02 11:28:42,2023-10-09 12:44:37,google,cpc,mobile
session_4164,125,2021-01-09 13:10:32,2023-10-20 08:52:54,direct,email,tablet
session_4165,248,2022-01-16 06:42:54,2023-12-06 03:10:59,direct,cpc,desktop
session_4166,205,2023-02-01 18:35:06,2023-02-01 19:52:06,google,organic,desktop
session_4167,433,2023-11-13 05:56:14,2023-11-13 07:59:14,direct,referral,mobile
session_4168,305,2023-06-26 07:43:33,2023-06-26 10:16:33,direct,cpc,tablet
session_4169,204,2022-09-06 14:40:17,2022-09-28 01:47:22,google,cpc,mobile
session_4170,381,2021-06-28 18:38:28,2023-01-14 21:56:15,direct,cpc,mobile
session_4171,390,2023-02-03 05:09:13,2023-02-03 07:55:13,bing,email,desktop
session_4172,77,2022-04-24 10:47:52,2022-04-24 11:16:52,social,organic,mobile
session_4173,286,2023-11-13 15:33:41,2023-11-13 18:29:41,bing,organic,desktop
session_4174,83,2023-04-16 13:38:36,2023-04-16 15:09:36,bing,organic,mobile
session_4175,166,2023-03-13 11:09:43,2023-03-13 12:20:43,bing,referral,mobile
session_4176,179,2021-12-23 15:25:46,2022-10-17 08:25:09,social,email,mobile
session_4177,378,2022-10-10 09:50:21,2023-11-21 16:08:16,direct,cpc,mobile
session_4178,118,2022-10-20 13:15:28,2022-10-20 15:01:28,social,organic,mobile
session_4179,449,2021-05-16 15:58:30,2021-12-16 13:12:36,social,cpc,tablet
session_4180,457,2022-01-29 13:25:06,2023-04-08 00:26:37,direct,cpc,desktop
session_4181,443,2021-07-12 02:08:08,2022-03-03 17:53:50,direct,email,tablet
session_4182,202,2023-04-25 10:08:31,2023-04-25 10:24:31,social,email,mobile
session_4183,115,2023-08-13 01:56:29,2023-08-13 02:27:29,direct,organic,tablet
session_4184,79,2022-07-07 22:50:36,2022-07-08 00:59:36,social,referral,desktop
session_4185,363,2021-12-04 14:33:06,2023-04-06 22:54:53,bing,organic,mobile
session_4186,31,2021-06-07 16:36:28,2023-08-06 16:07:22,bing,cpc,desktop
session_4187,404,2022-06-11 05:25:58,2023-12-23 23:18:01,google,cpc,desktop
session_4188,9,2021-02-03 23:01:48,2021-07-03 07:22:24,bing,organic,tablet
session_4189,330,2023-07-04 04:20:33,2023-07-04 05:30:33,bing,organic,tablet
session_4190,120,2021-06-01 01:43:43,2022-11-21 01:25:19,google,organic,mobile
session_4191,317,2023-02-01 15:27:04,2023-02-01 16:38:04,direct,cpc,tablet
session_4192,334,2021-05-14 23:19:23,2021-10-26 22:10:55,social,organic,mobile
session_4193,90,2021-02-11 01:14:21,2022-10-01 20:23:53,bing,email,desktop
session_4194,483,2023-01-21 11:56:10,2023-01-21 13:36:10,bing,cpc,tablet
session_4195,92,2022-06-23 09:50:05,2023-12-03 15:11:13,bing,cpc,desktop
session_4196,365,2022-12-14 22:26:36,2023-09-02 01:19:48,google,organic,desktop
session_4197,131,2021-10-04 23:26:21,2021-10-04 23:54:21,direct,referral,tablet
session_4198,22,2023-07-03 09:55:18,2023-07-03 10:47:18,google,cpc,mobile
session_4199,497,2023-12-09 07:17:49,2023-12-09 09:27:49,google,cpc,mobile
session_4200,267,2022-05-25 22:17:14,2023-11-20 16:59:48,bing,cpc,desktop
session_4201,240,2022-10-01 18:44:37,2022-10-01 21:27:37,google,email,mobile
session_4202,149,2021-10-13 20:46:48,2022-06-26 15:24:15,google,cpc,tablet
session_4203,337,2023-03-16 05:48:44,2023-03-16 07:38:44,bing,email,tablet
session_4204,404,2023-04-30 21:46:16,2023-04-30 21:54:16,direct,email,tablet
session_4205,308,2022-04-03 21:59:14,2022-04-03 22:49:14,bing,organic,mobile
session_4206,11,2022-06-09 12:55:38,2022-06-09 13:35:38,bing,organic,mobile
session_4207,448,2021-07-31 09:28:12,2023-07-22 12:25:29,direct,email,desktop
session_4208,207,2023-12-25 05:42:51,2023-12-25 06:48:51,bing,cpc,tablet
session_4209,345,2021-07-08 04:51:15,2022-07-31 22:26:27,direct,cpc,desktop
session_4210,225,2023-04-02 19:01:11,2023-04-02 20:21:11,direct,cpc,mobile
session_4211,225,2021-09-06 07:35:36,2022-10-06 12:17:17,social,email,desktop
session_4212,63,2021-11-23 06:10:52,2023-07-08 00:44:33,social,cpc,tablet
session_4213,371,2023-06-20 04:16:11,2023-06-20 04:44:11,google,cpc,mobile
session_4214,486,2022-05-16 08:11:05,2022-05-16 10:55:05,direct,organic,tablet
session_4215,102,2022-11-25 09:40:33,2023-04-15 09:20:00,direct,email,tablet
session_4216,282,2023-04-26 07:25:24,2023-04-26 10:05:24,google,email,desktop
session_4217,201,2023-05-06 01:29:07,2023-05-06 02:41:07,social,organic,mobile
session_4218,487,2023-01-06 22:44:21,2023-07-06 16:38:23,bing,organic,desktop
session_4219,316,2021-04-13 21:42:50,2021-04-13 22:19:50,google,organic,mobile
session_4220,474,2023-12-10 23:57:18,2023-12-11 00:55:18,bing,cpc,desktop
session_4221,64,2023-10-05 21:05:44,2023-10-11 18:55:24,social,cpc,mobile
session_4222,473,2023-10-30 08:46:23,2023-10-30 11:36:23,social,referral,desktop
session_4223,279,2022-10-14 14:14:45,2022-10-14 16:01:45,social,cpc,desktop
session_4224,239,2021-11-28 07:42:11,2021-11-28 09:49:11,bing,referral,tablet
session_4225,288,2022-09-25 22:09:06,2022-09-26 00:14:06,google,organic,mobile
session_4226,210,2023-08-02 02:24:36,2023-08-02 04:09:36,bing,organic,desktop
session_4227,402,2021-06-13 09:59:36,2023-07-20 08:54:07,bing,referral,tablet
session_4228,41,2021-12-30 23:34:22,2022-06-15 19:22:17,google,referral,tablet
session_4229,174,2021-02-25 17:49:01,2021-05-26 07:11:33,google,organic,tablet
session_4230,163,2021-07-26 14:35:09,2023-03-23 09:04:54,social,organic,mobile
session_4231,97,2021-07-22 17:56:08,2023-09-24 17:18:45,google,organic,desktop
session_4232,230,2021-12-23 08:15:46,2021-12-23 09:54:46,google,organic,desktop
session_4233,351,2022-03-05 16:47:10,2023-09-06 16:48:25,bing,cpc,desktop
session_4234,378,2022-05-20 16:08:10,2022-05-20 16:39:10,direct,email,tablet
session_4235,325,2023-09-13 22:57:25,2023-09-13 23:37:25,google,email,mobile
session_4236,180,2021-03-20 01:59:15,2023-06-26 08:18:06,bing,organic,tablet
session_4237,418,2021-05-14 08:57:22,2022-11-09 10:42:44,social,email,mobile
session_4238,200,2022-11-09 18:02:03,2022-11-09 18:33:03,bing,email,tablet
session_4239,79,2021-09-04 16:57:36,2021-11-29 17:57:22,direct,referral,desktop
session_4240,233,2022-03-26 00:54:49,2022-11-22 11:15:54,social,organic,mobile
session_4241,251,2021-03-19 14:54:34,2023-04-18 14:43:00,direct,email,desktop
session_4242,486,2021-05-03 18:02:43,2022-12-09 06:38:49,social,email,tablet
session_4243,86,2023-01-04 06:27:36,2023-01-04 08:21:36,bing,organic,desktop
session_4244,136,2022-12-05 14:22:23,2022-12-05 16:40:23,social,cpc,tablet
session_4245,58,2022-04-26 01:49:27,2022-04-26 03:35:27,social,cpc,tablet
session_4246,205,2023-03-15 02:16:39,2023-03-15 04:11:39,google,organic,tablet
session_4247,382,2021-07-19 23:45:44,2022-06-01 17:45:38,social,cpc,tablet
session_4248,82,2023-10-02 22:12:23,2023-10-02 22:32:23,bing,email,tablet
session_4249,69,2022-05-09 18:34:25,2023-12-02 22:26:44,social,organic,tablet
session_4250,231,2022-09-03 13:29:57,2023-03-19 17:04:12,google,organic,desktop
session_4251,170,2023-05-04 06:28:29,2023-05-04 06:35:29,google,referral,tablet
session_4252,32,2023-10-28 16:57:10,2023-10-28 18:00:10,google,email,tablet
session_4253,352,2023-04-23 13:11:51,2023-04-23 15:41:51,social,organic,tablet
session_4254,151,2022-05-07 04:09:32,2023-06-16 12:24:20,bing,email,mobile
session_4255,356,2021-09-02 16:04:29,2021-09-02 16:58:29,google,email,mobile
